dialogue_id,turn,Model,words,sentences,quest_mark,whq,imper_quest,places_services,simple_quest,sensitive_data,interjections,conditional_vb
1_00083,Please book me a restaurant in Cotati.,1,7,1,0,0,0,0,0,0,1,0
1_00083,"I would like to eat tacos, if available.",1,8,1,0,0,0,0,0,0,0,1
1_00083,Can you find me another restaurant in Cotati with live music?,0,11,1,1,0,0,0,0,0,0,0
1_00083,Please tell me the address of the restaurant and their general prices.,1,12,1,0,0,0,0,0,0,1,0
1_00083,That seems like a good fit.,1,6,1,0,0,0,0,0,0,0,0
1_00083,I would like to reserve a table for two people tonight.,1,11,1,0,0,0,0,0,0,0,1
1_00083,I would like to reserve a table at half past 6 in the evening.,1,14,1,0,0,0,0,0,1,0,1
1_00083,"Yes, I confirm those details.",0,5,1,0,0,0,0,0,0,0,0
1_00083,"Can you tell me if they serve alcohol, and their phone number?",0,12,1,1,0,0,0,0,0,0,0
1_00083,Thank you for your assistance.,1,5,1,0,0,0,0,0,0,1,0
1_00084,I am looking for a place to eat. I don't have a price preference.,0,15,2,0,0,0,0,0,0,0,0
1_00084,Show me places to eat in San Francisco. I am looking for something afforadable priced.,0,15,2,0,0,1,1,0,0,0,0
1_00084,Some Pizza and Pasta would be perfect.,1,7,1,0,0,0,0,0,0,0,1
1_00084,"Yes, that works for me.",1,5,1,0,0,0,0,0,0,0,0
1_00084,"Yes, I would like to make a reservation. Make a reservation for Sunday this week for 4 people.",0,18,2,0,0,1,0,0,1,0,1
1_00084,Mate it at 17:30.,0,4,1,0,0,0,0,0,1,0,0
1_00084,"No, I want it on Thursday next week.",0,8,1,0,0,0,0,0,0,0,0
1_00084,No make it at 19:30 and make the reservation for five poeple.,0,12,1,0,0,0,0,0,1,0,0
1_00084,Yes that works for me. Do they have live music.,1,10,2,0,0,1,0,0,0,0,0
1_00084,Do they serve liquor? What is the address of the restaurant.,0,11,2,1,1,1,0,0,0,0,0
1_00084,Thank you very much!,1,4,1,0,0,0,0,0,0,1,0
1_00084,No. Thank you very much.,1,5,2,0,0,0,0,0,0,1,0
1_00086,Give me a place to eat at.,0,7,1,0,0,1,0,0,0,0,0
1_00086,"San Bruno, I am looking for low priced, Taiwanese food.",0,10,1,0,0,0,1,0,0,0,0
1_00086,Whats the address?,0,3,1,1,0,0,0,1,0,0,0
1_00086,Do they serve liquor?,0,4,1,1,0,1,0,1,0,0,0
1_00086,Could you suggest another similar restaurant that serves alcohol?,1,9,1,1,0,0,0,0,0,0,1
1_00086,Could you suggest another restaurant without the price limitation?,1,9,1,1,0,0,0,0,0,0,1
1_00086,That works. I'd like to make a reservation at half past 12 in the afternoon for 6 people.,0,19,2,0,0,0,0,0,1,0,1
1_00086,Correct. What is their address?,0,5,2,1,1,1,0,1,0,0,0
1_00086,Make the reservation at eleven am.,0,6,1,0,0,1,0,0,0,0,0
1_00086,Make the reservation for four people.,0,6,1,0,0,1,0,0,0,0,0
1_00086,Yes! Do they have live music and serve liquor?,1,9,2,1,0,1,0,0,0,0,0
1_00086,Thank you very much.,1,4,1,0,0,0,0,0,0,1,0
1_00086,"No, thank you.",1,3,1,0,0,0,0,0,0,0,0
1_00087,I am looking for a Greek place to eat please.,1,10,1,0,0,0,1,0,0,1,0
1_00087,Please locate one in San Carlos.,1,6,1,0,0,0,1,0,0,1,0
1_00087,Can you suggest any other restaurants? One that serves Spicy Noodles would be perfect.,1,14,2,1,0,0,0,0,0,0,1
1_00087,Could you suggest any other ones? I'd like one that serves alcohol.,1,13,2,1,0,0,0,0,0,0,1
1_00087,"Yes, that sounds good. Please make a reservation.",1,8,2,0,0,0,0,0,0,1,0
1_00087,Please make if for 12:45.,1,5,1,0,0,0,0,0,1,1,0
1_00087,"Yes, that is correct. Can you please provide me their phone number and address?",1,14,2,1,0,0,0,0,0,1,0
1_00087,"Thank you very much, that is all I need.",1,9,1,0,0,0,0,0,0,1,0
1_00088,Please help me find a restaurant.,1,6,1,0,0,0,0,0,0,1,0
1_00088,I am looking for a restaurant in Petaluma.,0,8,1,0,0,0,1,0,0,0,0
1_00088,Somewhere similar to Asian Fusion would be nice.,1,8,1,0,0,0,0,0,0,0,1
1_00088,"Yes, please make a reservation for 5:15 in the evening, next Friday.",1,12,1,0,0,0,0,0,1,1,0
1_00088,"No, it's only for 1 person. Please make the time quarter past 1 in the afternoon.",1,17,2,0,0,0,0,0,1,1,0
1_00088,"Actually, no. Make it the 13th of this month for 3 people.",0,12,2,0,0,1,0,0,1,0,0
1_00088,"Yes, that's correct. Does this restaurant serve liquor?",1,9,2,1,0,0,0,0,0,0,0
1_00088,"No, that will not work.",0,5,1,0,0,0,0,0,0,0,0
1_00088,"No, that will not be necessary.",0,6,1,0,0,0,0,0,0,0,0
1_00090,I would like to find a restaurant please.,1,8,1,0,0,0,0,0,0,1,1
1_00090,I would like a restaurant that serves alcohol in San Francisco. I'd like to eat in a Burgers restaurant please.,1,21,2,0,0,0,1,0,0,1,1
1_00090,Can you please make another suggestion?,1,6,1,1,0,0,0,1,0,1,0
1_00090,I'd like another suggestion please.,1,6,1,0,0,0,0,0,0,1,1
1_00090,"Yes, I'm interested in that one.",0,7,1,0,0,0,0,0,0,0,0
1_00090,"Yes, please. I would like a 13:30 reservation.",1,8,2,0,0,0,0,0,1,1,1
1_00090,Yes that sounds wonderful.,1,4,1,0,0,0,0,0,0,0,0
1_00090,I appreciate it very much. That's all I need right now.,1,12,2,0,0,0,0,0,0,0,0
1_00091,"I want to get something to eat, something that's pricey, help me look for a place.",0,17,1,0,0,0,0,0,0,0,0
1_00091,Search in Pleasanton.,0,3,1,0,0,1,1,0,0,0,0
1_00091,"I'm looking for Barbecue, that would hit the spot.",1,10,1,0,0,0,0,0,0,0,1
1_00091,What's their phone number? And is there live music there?,0,11,2,1,1,0,0,0,0,0,0
1_00091,"Okay, that's fine. Make me a reservation for the restaurant.",0,11,2,0,0,1,0,0,0,0,0
1_00091,I want it to be at 13:45.,0,7,1,0,0,0,0,0,1,0,0
1_00091,"Yeah, that's correct. Also, what's their address, and do they serve liquor there?",0,15,2,1,1,0,0,0,0,0,0
1_00091,"Yeah, that's fine.",1,4,1,0,0,0,0,0,0,0,0
1_00091,"Thanks a lot, that's all the help I need.",1,10,1,0,0,0,0,0,0,0,0
1_00092,"I'm hungry, do you have any recommendations on where to eat?",1,12,1,1,1,0,0,0,0,0,0
1_00092,I'm craving some Sushi in San Francisco if possible.,1,10,1,0,0,0,1,0,0,0,0
1_00092,Do you know the price range of the restaurant?,0,9,1,1,0,1,0,0,0,0,0
1_00092,That sounds great. I want to make a reservation.,1,9,2,0,0,0,0,0,0,1,0
1_00092,Make a reservation for one person at afternoon 12.,0,9,1,0,0,1,0,0,1,0,0
1_00092,"No, I'm sorry. It's for three people.",1,9,2,0,0,0,0,0,0,1,0
1_00092,In second though I want it to be at 12:30 in the afternoon.,1,13,1,0,0,0,0,0,1,0,0
1_00092,That is correct. What is the address of the restaurant?,0,10,2,1,1,0,0,0,0,0,0
1_00092,Do you know the phone number?,0,6,1,1,0,1,0,1,0,0,0
1_00092,Thanks a lot.,1,3,1,0,0,0,0,0,0,0,0
1_00092,"No, that would be all.",1,5,1,0,0,0,0,0,0,0,1
1_00093,Is there a place to eat?,0,6,1,1,0,0,0,1,0,0,0
1_00093,Antioch would be great.,1,4,1,0,0,0,1,0,0,1,1
1_00093,I would love to eat some lobster.,1,7,1,0,0,0,0,0,0,0,1
1_00093,That's great and it'll work for me.,1,9,1,0,0,0,0,0,0,1,0
1_00093,I would love to make an appointment for one myself at 4:30 pm.,1,13,1,0,0,0,0,0,1,0,1
1_00093,"That will be great. Also, I just wanted to now pricey is it.",1,13,2,0,0,0,0,0,0,1,0
1_00093,"Instead of the previous time, can you make it at 18:00?",1,11,1,1,0,0,0,0,1,0,0
1_00093,That works and fits my schedule.,0,6,1,0,0,0,0,0,0,0,0
1_00093,Thanks. That will do it for me.,1,7,2,0,0,0,0,0,0,0,0
1_00094,What's a good place to grab a bite?,1,9,1,1,1,0,0,0,0,0,0
1_00094,I'm in the mood for a burger.,1,8,1,0,0,0,0,0,0,0,0
1_00094,Find a place in Vallejo with live music.,0,8,1,0,0,1,1,0,0,0,0
1_00094,Yes. Please book a table.,1,5,2,0,0,0,0,0,0,1,0
1_00094,1 in the afternoon.,0,4,1,0,0,0,0,0,1,0,0
1_00094,"Yes, that is correct.",0,4,1,0,0,0,0,0,0,0,0
1_00094,Thanks. I'm done for now.,1,6,2,0,0,0,0,0,0,0,0
1_00095,I'm searching for a place to dine at.,0,9,1,0,0,0,0,0,0,0,0
1_00095,"I'd like for a moderate costing meal in Mountain View, preferably French.",1,13,1,0,0,0,1,0,0,0,1
1_00095,Can you give me their phone number?,0,7,1,1,0,0,0,0,0,0,0
1_00095,What is the restaurant's location?,0,6,1,1,1,0,0,1,0,0,0
1_00095,"Is there any other restaurant you recommend, preferably in SF?",0,10,1,1,0,0,0,0,0,0,0
1_00095,"Yeah, that's the one for me. I'd like to book a spot at that restaurant.",1,17,2,0,0,0,0,0,0,0,1
1_00095,Put it for morning 10:30.,0,5,1,0,0,1,0,0,1,0,0
1_00095,"Yeah, that's what I want. Can you give me their phone number?",1,13,2,1,1,0,0,0,0,0,0
1_00095,I'd like to try making a reservation once more. Put it for eleven in the morning.,1,17,2,0,0,1,0,0,0,0,1
1_00095,"Yeah, that's perfect for me. Do they possess live music?",0,11,2,1,0,1,0,0,0,0,0
1_00095,Thank you for your assistance.,1,5,1,0,0,0,0,0,0,1,0
1_00095,No. Thank you for your assistance.,1,6,2,0,0,0,0,0,0,1,0
1_00096,I'm looking for a place to eat.,0,8,1,0,0,0,0,0,0,0,0
1_00096,I am in San Francisco.,0,5,1,0,0,0,1,0,0,0,0
1_00096,Something Russian would be great.,1,5,1,0,0,0,0,0,0,1,1
1_00096,Do they have live music?,0,5,1,1,0,1,0,1,0,0,0
1_00096,Do they serve alcohol? What's the address?,0,8,2,1,1,1,0,0,0,0,0
1_00096,That sounds good. I'd like that one.,1,8,2,0,0,0,0,0,0,0,1
1_00096,"Yes, please. I want to make a reservation for next Thursday.",1,11,2,0,0,0,0,0,0,1,0
1_00096,Please reserve me at 6:15 in the evening.,1,8,1,0,0,0,0,0,1,1,0
1_00096,"Yes, that's perfect.",1,4,1,0,0,0,0,0,0,0,0
1_00096,"What is their contact number? Also, how expensive is their menu?",0,11,2,1,1,0,0,0,0,0,0
1_00096,Thanks very much.,1,3,1,0,0,0,0,0,0,0,0
1_00096,"No, that's it. Thanks.",1,5,2,0,0,0,0,0,0,0,0
1_00098,I would like to find a place to eat in Santa Rosa.,1,12,1,0,0,0,1,0,0,0,1
1_00098,Please find me a ramen restaurant.,1,6,1,0,0,0,0,0,0,1,0
1_00098,Do they play live music? And what's their phone number?,0,11,2,1,1,1,0,0,0,0,0
1_00098,Could you suggest a not very costly option?,1,8,1,1,0,0,0,0,0,0,1
1_00098,That would work great.,1,4,1,0,0,0,0,0,0,1,1
1_00098,"Yes, please make a reservation for me.",1,7,1,0,0,0,0,0,0,1,0
1_00098,Please make it at 10:45 in the morning on the 4th of this month.,1,14,1,0,0,0,0,0,1,1,0
1_00098,"Yes, that would be great. What's their address? And do they have live music?",1,15,3,1,1,0,0,0,0,1,1
1_00098,"Yes, that would be great.",1,5,1,0,0,0,0,0,0,1,1
1_00098,Thanks so much! That's all for now.,1,8,2,0,0,0,0,0,0,0,0
1_00101,I am wondering if you find me a good dining to have my food.,1,14,1,0,0,0,0,0,0,0,0
1_00101,I would love to have some kind of American food. Fairfield would be suitable to me.,1,16,2,0,0,0,1,0,0,0,1
1_00101,Do they have bar? I would prefer one which serves alcohol too. Please can you find me some restaurant offering alcohol in addition to serving American food.,1,27,3,1,0,1,1,0,0,1,1
1_00101,"Might be.... If you don't mind, still do you have suggestions for any other restaurant?",1,17,2,1,0,0,0,0,0,0,1
1_00101,Is it a costlier restaurant or a cheaper one? What's their prices? What's the street address of the restaurant?,1,21,3,1,1,0,0,0,0,0,0
1_00101,Awesome... I would like to have my food there. Please can I make a reservation for the table at the restaurant?,1,22,3,1,0,0,0,0,0,1,1
1_00101,Please reserve in the morning at 11:15 am.,1,8,1,0,0,0,0,0,1,1,0
1_00101,"Nope, please book it on 13th of this month.",1,9,1,0,0,0,0,0,1,1,0
1_00101,Yup! That's works. Do you have phone number to reach out?,1,12,3,1,0,1,0,0,0,0,0
1_00101,Thank you so much.,1,4,1,0,0,0,0,0,0,1,0
1_00101,"Nope, thanks a lot.",1,4,1,0,0,0,0,0,0,0,0
1_00102,I am looking for somewhere to eat.,0,7,1,0,0,0,0,0,0,0,0
1_00102,I want a economical place that serves alcohol in Oakland.,0,10,1,0,0,0,1,0,0,0,0
1_00102,Gastrobar food will be perfect.,1,5,1,0,0,0,0,0,0,0,0
1_00102,"Do you know if they have live music? If so, where?",0,11,2,1,1,1,0,0,0,0,0
1_00102,"Ok, that works for me!",1,5,1,0,0,0,0,0,0,0,0
1_00102,Sure! I want to make a reservation for the 11th of March.,1,12,2,0,0,0,1,0,1,0,0
1_00102,"Make it for 6 o""clock in the evening, for two people.",0,13,1,0,0,1,0,0,1,0,0
1_00102,"Great, works for me! What is their number?",1,8,2,1,1,0,0,0,0,1,0
1_00102,"Thanks so much, that's all I needed!",1,8,1,0,0,0,0,0,0,0,0
1_00104,Can you find me a restaurant?,0,6,1,1,0,0,0,1,0,0,0
1_00104,Look in Santa Clara. Any Southern restaurants?,0,7,2,1,0,1,1,0,0,0,0
1_00104,Oh I've been meaning to try that,1,8,1,0,0,0,0,0,0,0,0
1_00104,"Yes, book it",0,3,1,0,0,0,0,0,0,0,0
1_00104,Do they have room for two at 18:45?,0,8,1,1,0,1,0,0,1,0,0
1_00104,No. Let's try 11:30 am on the 8th instead,0,10,2,0,0,1,0,0,1,0,0
1_00104,Yes that's right. Where are they? Any chance they have live music?,0,13,3,1,1,0,0,0,0,0,0
1_00104,Thanks.,1,1,1,0,0,0,0,0,0,0,0
1_00104,Nope not now,0,3,1,0,0,0,0,0,0,0,0
1_00105,I am looking for a place to eat.,0,8,1,0,0,0,0,0,0,0,0
1_00105,I want in Burlingame.,0,4,1,0,0,0,1,0,0,0,0
1_00105,Some Barbecue will be prefect.,1,5,1,0,0,0,0,0,0,0,0
1_00105,Do they serve liquor? How pricey are they?,0,8,2,1,1,1,0,0,0,0,0
1_00105,Yes that sounds good. Make a reservation for me.,1,9,2,0,0,1,0,0,0,0,0
1_00105,Make it at 1:15 pm,0,5,1,0,0,1,0,0,1,0,0
1_00105,Do they have live music? What is the contact number?,0,10,2,1,1,1,0,0,0,0,0
1_00105,No. That doesn't work for me,0,7,2,0,0,0,0,0,0,0,0
1_00105,No. Thanks a lot,1,4,2,0,0,0,0,0,0,0,0
1_00106,Will you find me a place to eat?,0,8,1,1,0,0,0,0,0,0,0
1_00106,Italian food in Pleasanton.,0,4,1,0,0,0,1,0,0,0,0
1_00106,Anything else?,0,2,1,1,0,0,0,1,0,0,0
1_00106,What's the address and contact number?,0,7,1,1,1,0,0,0,0,0,0
1_00106,Any other suggestions? Something affordable?,1,5,2,1,0,0,0,1,0,0,0
1_00106,Great.,1,1,1,0,0,0,0,0,0,1,0
1_00106,"Yes, please, on 10th of this month.",1,7,1,0,0,0,0,0,1,1,0
1_00106,Afternoon 1:15.,0,2,1,0,0,0,0,0,1,0,0
1_00106,Sounds good. What's the address?,1,6,2,1,1,0,0,1,0,0,0
1_00106,Thanks.,1,1,1,0,0,0,0,0,0,0,0
1_00106,"No, that's it. Thanks.",1,5,2,0,0,0,0,0,0,0,0
1_00107,I'm looking for a place to eat,0,8,1,0,0,0,0,0,0,0,0
1_00107,I'd like some Taiwanese food in SFO,1,8,1,0,0,0,1,0,0,0,1
1_00107,"Can you suggest some more restaurants, I no preference on price.",0,11,1,0,0,0,0,0,0,0,0
1_00107,Does that restaurant server liquor?,0,5,1,1,0,0,0,1,0,0,0
1_00107,May I have their contact number and address?,0,8,1,1,0,0,0,0,0,0,0
1_00107,Can you suggest other restaurants?,0,5,1,1,0,0,0,1,0,0,0
1_00107,That one would be great!,1,5,1,0,0,0,0,0,0,1,1
1_00107,Yes I'd like to make a reservation.,1,8,1,0,0,0,0,0,0,0,1
1_00107,I'd like a reservation for three people at Half past 1 in the afternoon.,1,15,1,0,0,0,0,0,1,0,1
1_00107,Yeah that sounds great.,1,4,1,0,0,0,0,0,0,1,0
1_00107,Thanks.,1,1,1,0,0,0,0,0,0,0,0
1_00107,"No, thats all thanks.",1,4,1,0,0,0,0,0,0,0,0
1_00108,I'd like to find a place to eat in Oakland.,1,11,1,0,0,0,1,0,0,0,1
1_00108,I would love to eat some African food.,1,8,1,0,0,0,0,0,0,0,1
1_00108,Could you give another suggestion? I would love a place with live music.,1,13,2,1,0,0,0,0,0,0,1
1_00108,Where are they located? And do they serve liquor?,0,9,2,1,1,0,0,0,0,0,0
1_00108,That works for me. I'd like to make a reservation on the 12th.,0,14,2,0,0,0,0,0,1,0,1
1_00108,Please schedule it at 11:15 in the morning.,1,8,1,0,0,0,0,0,1,1,0
1_00108,That would be great.,1,4,1,0,0,0,0,0,0,1,1
1_00108,"I want to try booking again, but this time on the 3rd of this month.",1,15,1,0,0,0,0,0,1,0,0
1_00108,"Never mind, make it for 12:30.",0,6,1,0,0,0,0,0,1,0,0
1_00108,"Yup, that would be great. Are the prices above average?",1,10,2,1,0,0,0,0,0,1,1
1_00108,Thanks so much. That'll be all for today.,1,9,2,0,0,0,0,0,0,0,0
1_00111,I would like to go to a restaurant.,1,8,1,0,0,0,0,0,0,0,1
1_00111,"I want some Indian food, preferable curry. Is there any place in Newark.",0,13,2,0,0,0,1,0,0,0,0
1_00111,That would be fine. I would like you a reservation.,1,10,2,0,0,0,0,0,0,0,1
1_00111,I prefer 7:30 in the evening.,0,6,1,0,0,0,0,0,1,0,0
1_00111,That sounds like a good plan.,1,6,1,0,0,0,0,0,0,0,0
1_00111,Great. You have been helpful. I do not need anything else.,1,11,3,0,0,0,0,0,0,1,0
1_00113,I am looking for a not very costly place to get a bite to eat and an alcoholic drink.,0,19,1,0,0,0,0,0,0,0,0
1_00113,Thai food would be great.,1,5,1,0,0,0,1,0,0,1,1
1_00113,I want Oriental food in Berkeley.,0,6,1,0,0,0,1,0,0,0,0
1_00113,I would like a reservation for 1.,1,7,1,0,0,0,0,0,1,0,1
1_00113,I want a reservation on the 13th at 12:30.,0,9,1,0,0,0,0,0,1,0,0
1_00113,Yes that is correct.,0,4,1,0,0,0,0,0,0,0,0
1_00113,Will there be live music?,0,5,1,1,0,0,0,1,0,0,0
1_00113,What's the number and address?,0,6,1,1,1,0,0,1,0,0,0
1_00113,Thanks! I appreciate at it!,1,5,2,0,0,0,0,0,0,0,0
1_00113,"No thanks, I'm good.",1,5,1,0,0,0,0,0,0,0,0
1_00115,"I need somewhere to get a bite to eat, can you hook me up?",0,14,1,1,0,0,0,0,0,0,0
1_00115,"I want some ramen, I'm really craving it. Can you find me an afforadable place in Morgan Hill?",0,19,2,1,0,0,1,0,0,0,0
1_00115,"Nah, I'd rather somewhere else. Do you have another one?",1,11,2,1,0,1,0,0,0,0,1
1_00115,"Yeah, that'll be good for me.",1,7,1,0,0,0,0,0,0,0,0
1_00115,"Yes, please book a table for two.",1,7,1,0,0,0,0,0,0,1,0
1_00115,I'd like the table for afternoon 12:30 thanks.,1,9,1,0,0,0,0,0,1,0,1
1_00115,"No actually, I want it for three people on the 12th instead.",0,12,1,0,0,0,0,0,1,0,0
1_00115,Yeah that's perfect. Do they serve alcohol? Do they have live music?,1,13,3,1,0,1,0,0,0,0,0
1_00115,Thanks a lot.,1,3,1,0,0,0,0,0,0,0,0
1_00115,"No thanks, that's all.",1,5,1,0,0,0,0,0,0,0,0
1_00117,I'm looking for a restaurant to go to. I'd prefer a place that specializes in fish.,0,18,2,0,0,0,0,0,0,0,1
1_00117,"The location is Fremont, please.",0,5,1,0,0,0,1,0,0,1,0
1_00117,What is their address and contact number?,0,7,1,1,1,0,0,0,0,0,0
1_00117,That sounds good. I need a reservation made there for one person.,1,12,2,0,0,0,0,0,0,0,0
1_00117,"12:30 would be good, please.",1,5,1,0,0,0,0,0,1,1,1
1_00117,No. Actually I need it for three people on the 14th of March.,0,13,2,0,0,0,1,0,1,0,0
1_00117,No. Can you change it to 1 pm on the 9th?,0,11,2,1,0,0,0,0,1,0,0
1_00117,Yes. Can you tell me if the restaurant is costly and do they offer live music?,0,16,2,1,0,0,0,0,0,0,0
1_00117,Thank you very much.,1,4,1,0,0,0,0,0,0,1,0
1_00117,"No, I'm all set. Thank you.",1,7,2,0,0,0,0,0,0,0,0
1_00119,I would like to find a place to eat.,1,9,1,0,0,0,0,0,0,0,1
1_00119,I want to find one in South San Francisco.,0,9,1,0,0,0,0,0,0,0,0
1_00119,Sushi would be perfect.,1,4,1,0,0,0,0,0,0,0,1
1_00119,Can you find another restaurant? I am looking for some thing with afforadable prices in San Mateo.,0,17,2,1,0,0,1,0,0,0,0
1_00119,Do you have any other sugggestions?,0,6,1,1,0,1,0,1,0,0,0
1_00119,"Yes, that restaurant works for me. I would like to make a reservation for 2 people.",0,16,2,0,0,0,0,0,1,0,1
1_00119,Place a reservation for 12:15.,0,5,1,0,0,1,0,0,1,0,0
1_00119,No it is for 1 person at 10:45.,0,8,1,0,0,0,0,0,1,0,0
1_00119,"Yes, that sounds good.",1,4,1,0,0,0,0,0,0,0,0
1_00119,No. That was all I needed.,1,6,2,0,0,0,0,0,0,0,0
1_00120,I am in SFO for business and looking for a place to eat.,0,13,1,0,0,0,0,0,0,0,0
1_00120,Are there any Pakistani places?,0,5,1,1,0,0,1,1,0,0,0
1_00120,"Sounds good, what is their address and do they have live music?",1,12,1,1,1,0,0,0,0,0,0
1_00120,"ok, I guess that would work for me. I'd like to make a reservation, please.",1,16,2,0,0,0,0,0,0,1,1
1_00120,"March 14th at 17:30, please.",1,5,1,0,0,0,1,0,1,1,0
1_00120,Please make the reservation for three people.,1,7,1,0,0,0,0,0,0,1,0
1_00120,"Thank you, that's perfect. Do they serve liquor?",1,9,2,1,0,1,0,0,0,0,0
1_00120,What is their phone number?,0,5,1,1,1,0,0,1,0,0,0
1_00120,Thank you very much for the help. That is all I need.,1,12,2,0,0,0,0,0,0,1,0
1_00121,I need somewhere to take a friend out for dinner. I would prefer if it was To-go,1,17,2,0,0,0,0,0,0,0,1
1_00121,I'd like it to be in San Jose,1,9,1,0,0,0,1,0,0,0,1
1_00121,Is there anywhere else? I will be drinking so I'd prefer a place that serves alcohol,1,17,2,1,0,0,0,0,0,0,1
1_00121,Does the restaurant have live music?,0,6,1,1,0,0,0,1,0,0,0
1_00121,That's perfect! I need to book a reservation for 5 people on the 7th of March.,1,17,2,0,0,0,1,0,1,0,0
1_00121,Book it for four people at 6 pm,0,8,1,0,0,1,0,0,1,0,0
1_00121,"No, I actually want it on the 12th of this month at twelve pm.",0,14,1,0,0,0,0,0,1,0,0
1_00121,Yes that's great,1,4,1,0,0,0,0,0,0,1,0
1_00121,Thanks so much!,1,3,1,0,0,0,0,0,0,0,0
1_00121,"No that's everything, thank you.",1,6,1,0,0,0,0,0,0,0,0
1_00123,Hi. I'd like to find a place to eat.,1,10,2,0,0,0,0,0,0,0,1
1_00123,I'd like the restaurant to be in Pleasanton. I'm in the mood for some Taiwanese food.,1,18,2,0,0,0,1,0,0,0,1
1_00123,That's pretty expensive. I'm looking for a restaurant that's not very costly.,1,15,2,0,0,0,0,0,0,0,0
1_00123,I went there once and it sucked. Is there anything else?,1,11,2,1,0,0,0,0,0,0,0
1_00123,Do they serve liquor?,0,4,1,1,0,1,0,1,0,0,0
1_00123,What's their address?,0,4,1,1,1,0,0,1,0,0,0
1_00123,"All right, I'm willing to try them.",1,8,1,0,0,0,0,0,0,0,0
1_00123,"Yes, please.",1,2,1,0,0,0,0,0,0,1,0
1_00123,12 in the afternoon.,0,4,1,0,0,0,0,0,1,0,0
1_00123,"No, it's for one person on the 6th.",0,9,1,0,0,0,0,0,1,0,0
1_00123,"Oh, darn. My friends want dinner with me. Can we make it three people at 5:15 pm?",1,17,3,1,0,0,0,0,1,0,0
1_00123,"Yes, great! What's their phone number? Also, do they play live music?",1,13,3,1,1,0,0,0,0,1,0
1_00123,"Wow, what a waste. No, that'll be all.",1,9,2,0,0,0,0,0,0,0,0
1_00124,Can you find me a place to eat?,0,8,1,1,0,0,0,0,0,0,0
1_00124,I'd love some Izakaya type food.,1,7,1,0,0,0,0,0,0,0,1
1_00124,"I'd like something in a moderate price range. How about Gastrobar type food, in St. Helena.",1,17,2,0,0,0,1,0,0,0,1
1_00124,Do you have an address for the restaurant?,0,8,1,1,0,1,0,0,0,0,0
1_00124,That would work for me.,1,5,1,0,0,0,0,0,0,0,1
1_00124,"Yes, make the reservation.",1,4,1,0,0,0,0,0,0,0,0
1_00124,Half past 12 in the afternoon would be good.,1,9,1,0,0,0,0,0,1,0,1
1_00124,"No, make it for 4 people, at 17:00.",0,8,1,0,0,0,0,0,1,0,0
1_00124,"No. I want the reservation on the 12th of March, for 6 people.",0,13,2,0,0,0,1,0,1,0,0
1_00124,Yes. That is what I want.,1,6,2,0,0,0,0,0,0,0,0
1_00124,No. Thank you.,1,3,2,0,0,0,0,0,0,0,0
1_00126,Can you find me somewhere to eat in Dublin?,0,9,1,1,0,0,1,0,0,0,0
1_00126,"Chinese food and not very costly, please.",1,7,1,0,0,0,1,0,0,1,0
1_00126,Where is it located?,0,4,1,1,1,0,0,1,0,0,0
1_00126,Do bands play there?,0,4,1,1,0,1,0,1,0,0,0
1_00126,That sounds good.,1,3,1,0,0,0,0,0,0,0,0
1_00126,"Yes, on the 7th for four people.",0,7,1,0,0,0,0,0,1,0,0
1_00126,Please reserve the table for 14:00.,1,6,1,0,0,0,0,0,1,1,0
1_00126,"Yes, that is perfect.",1,4,1,0,0,0,0,0,0,0,0
1_00126,Can you make a restaurant reservation for 2 people?,0,9,1,1,0,0,0,0,1,0,0
1_00126,Yes. What is the phone number? Can I buy alcohol there?,0,11,3,1,1,0,0,0,0,0,0
1_00126,Can you make a reservation at a restaurant for March 9th?,0,11,1,1,0,0,1,0,1,0,0
1_00126,Can you change it to afternoon 1:45?,0,7,1,1,0,0,0,0,1,0,0
1_00126,Yes that isperfect.,1,3,1,0,0,0,0,0,0,0,0
1_00126,"Thank you, I'm done.",1,5,1,0,0,0,0,0,0,0,0
1_00127,"I am planning to eat in some nice place outside, can you help me to search for one place that suits me?",1,22,1,1,0,0,0,0,0,0,0
1_00127,"Ya, I prefer Asian food which I am always dreaming to eat and please search for me in Pleasant Hill.",1,20,1,0,0,0,1,0,0,1,0
1_00127,"Let me know the phone number and address of that restaurant, so that I can confirm.",1,16,1,0,0,1,0,0,0,0,0
1_00127,"Yes, that is fine, please make me a reservation on Tuesday next week.",1,13,1,0,0,0,0,0,0,1,0
1_00127,18:45 will be fine.,0,4,1,0,0,0,0,0,1,0,0
1_00127,"yes, confirmed. Please check whether they offer any live music and also get the price details.",1,16,2,0,0,0,0,0,0,1,0
1_00127,"No, not necessary. thanks. That's all.",1,7,3,0,0,0,0,0,0,0,0
2_00000,I'm looking for a place to eat.,0,8,1,0,0,0,0,0,0,0,0
2_00001,I am looking for a restaurant.,0,6,1,0,0,0,0,0,0,0,0
2_00001,I am looking for affordable priced African food.,0,8,1,0,0,0,0,0,0,0,0
2_00001,I am in Oakland.,0,4,1,0,0,0,1,0,0,0,0
2_00001,"That is perfect, and I want to make a reservation.",1,10,1,0,0,0,0,0,0,0,0
2_00001,There will be four of us eating at afternoon 12:30.,0,10,1,0,0,0,0,0,1,0,0
2_00001,"Actually, I need the reservation on the 3rd of this month for three people.",0,14,1,0,0,0,0,0,1,0,0
